Region ID;Region Name;Region pixels;Region area;Area unit;Object count;Object pixels;Object area;Area unit;Load;;;;;;;;;;;;;;
441;Anteromedial visual area, layer 6b;13326;13325.814423;pixels;3;331;331;pixels;0.024839;;;;;;;;;;;;;;
409;Lateral visual area;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
421;Lateral visual area, layer 1;55497;55496.770889;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
973;Lateral visual area, layer 2/3;85808;85808.445129;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
573;Lateral visual area, layer 4;52228;52227.847687;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
613;Lateral visual area, layer 5;101361;101361.436432;pixels;18;2245;2245;pixels;0.022148;;;;;;;;;;;;;;
74;Lateral visual area, layer 6a;66531;66530.954041;pixels;20;2721;2721;pixels;0.040898;;;;;;;;;;;;;;
121;Lateral visual area, layer 6b;14532;14531.785950;pixels;3;377;377;pixels;0.025943;;;;;;;;;;;;;;
385;Primary visual area;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
593;Primary visual area, layer 1;517675;517674.566803;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
821;Primary visual area, layer 2/3;957237;957236.568985;pixels;3;490;490;pixels;0.000512;;;;;;;;;;;;;;
721;Primary visual area, layer 4;648233;648233.233719;pixels;1;194;194;pixels;0.000299;;;;;;;;;;;;;;
778;Primary visual area, layer 5;1399118;1399118.261734;pixels;1;112;112;pixels;0.000080;;;;;;;;;;;;;;
33;Primary visual area, layer 6a;1259430;1259429.834641;pixels;30;3316;3316;pixels;0.002633;;;;;;;;;;;;;;
305;Primary visual area, layer 6b;221517;221516.835312;pixels;7;1127;1127;pixels;0.005088;;;;;;;;;;;;;;
425;Posterolateral visual area;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
750;Posterolateral visual area, layer 1;105936;105935.883850;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
269;Posterolateral visual area, layer 2/3;204466;204465.977737;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
869;Posterolateral visual area, layer 4;12215;12214.948746;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
902;Posterolateral visual area, layer 5;98170;98170.301147;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
377;Posterolateral visual area, layer 6a;86865;86865.433273;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
393;Posterolateral visual area, layer 6b;7318;7317.826080;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
533;posteromedial visual area;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
805;posteromedial visual area, layer 1;17416;17415.727493;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
41;posteromedial visual area, layer 2/3;77101;77101.080795;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
501;posteromedial visual area, layer 4;43567;43566.601944;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
565;posteromedial visual area, layer 5;191313;191313.009705;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
257;posteromedial visual area, layer 6a;116774;116773.810654;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
469;posteromedial visual area, layer 6b;21314;21314.389130;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
312782574;Laterointermediate area;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
312782578;Laterointermediate area, layer 1;18003;18002.969055;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
312782582;Laterointermediate area, layer 2/3;26576;26575.811462;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
312782586;Laterointermediate area, layer 4;13717;13716.547852;pixels;2;230;230;pixels;0.016768;;;;;;;;;;;;;;
312782590;Laterointermediate area, layer 5;34863;34862.892456;pixels;12;1449;1449;pixels;0.041563;;;;;;;;;;;;;;
312782594;Laterointermediate area, layer 6a;19718;19717.537537;pixels;19;2475;2475;pixels;0.125523;;;;;;;;;;;;;;
312782598;Laterointermediate area, layer 6b;4572;4572.182617;pixels;1;53;53;pixels;0.011592;;;;;;;;;;;;;;
312782628;Postrhinal area;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
312782632;Postrhinal area, layer 1;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
312782636;Postrhinal area, layer 2/3;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
312782640;Postrhinal area, layer 4;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
312782644;Postrhinal area, layer 5;239;239.132736;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
312782648;Postrhinal area, layer 6a;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
312782652;Postrhinal area, layer 6b;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
31;Anterior cingulate area;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
572;Anterior cingulate area, layer 1;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
1053;Anterior cingulate area, layer 2/3;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
739;Anterior cingulate area, layer 5;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
179;Anterior cingulate area, layer 6a;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
227;Anterior cingulate area, layer 6b;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
39;Anterior cingulate area, dorsal part;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
935;Anterior cingulate area, dorsal part, layer 1;748602;748601.513596;pixels;88;11363;11363;pixels;0.015179;;;;;;;;;;;;;;
211;Anterior cingulate area, dorsal part, layer 2/3;815896;815895.924576;pixels;85;11164;11164;pixels;0.013683;;;;;;;;;;;;;;
1015;Anterior cingulate area, dorsal part, layer 5;1604764;1604764.413010;pixels;160;20776;20776;pixels;0.012946;;;;;;;;;;;;;;
919;Anterior cingulate area, dorsal part, layer 6a;1015089;1015089.226654;pixels;125;16323;16323;pixels;0.016080;;;;;;;;;;;;;;
927;Anterior cingulate area, dorsal part, layer 6b;38225;38224.577286;pixels;6;738;738;pixels;0.019307;;;;;;;;;;;;;;
48;Anterior cingulate area, ventral part;0;0;pixels;0;0;0;pixels;0;;;;;;;;;;;;;;
588;Anterior cingulate area, ventral part, layer 1;585538;585537.901199;pixels;125;16820;16820;pixels;0.028726;;;;;;;;;;;;;;
296;Anterior cingulate area, ventral part, layer 2/3;706776;706775.592438;pixels;123;16206;16206;pixels;0.022929;;;;;;;;;;;;;;
772;Anterior cingulate area, ventral part, layer 5;1527964;1527963.620590;pixels;202;25778;25778;pixels;0.016871;;;;;;;;;;;;;;
810;Anterior cingulate area, ventral part, 6a;600666;600666.348618;pixels;64;8271;8271;pixels;0.013770;;;;;;;;;;;;;;
819;Anterior cingulate area, ventral part, 6b;109140;109139.828995;pixels;10;1295;1295;pixels;0.011866;;;;;;;;;;;;;;
